id,observed_on,user_id,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,taxon_id
27921682,2019-05-01,1901341,32.42183,-110.9083,Pima,Arizona,United States,Danaus gilippus,51743
27921752,2019-05-15,1901341,32.4261638833,-110.92491945,Pima,Arizona,United States,Coccinella septempunctata,51702
27921776,2019-05-15,1901341,32.4200916667,-110.9141883333,Pima,Arizona,United States,Sphaenothecus bilineatus,479868
27922093,2019-05-17,1901341,32.419863,-110.913996,Pima,Arizona,United States,Asterocampa leilia,148793
27922160,2019-05-20,1901341,32.4135777833,-110.9160527833,Pima,Arizona,United States,Battus philenor,49972
27922349,2019-05-24,1901341,32.41809,-110.923521,Pima,Arizona,United States,Tegrodera aloga,69886
27923395,2019-05-25,1901341,32.414865,-110.91796,Pima,Arizona,United States,Anthanassa texana,132339
27923713,2019-06-12,1901341,31.7348277833,-110.8837916667,Pima,Arizona,United States,Libellula saturata,47817
27923736,2019-06-12,1901341,31.7377361167,-110.8847888833,Pima,Arizona,United States,Agraulis vanillae,49150
27923763,2019-06-13,1901341,31.7350972167,-110.88384445,Pima,Arizona,United States,Copaeodes aurantiaca,129415
27923782,2019-06-17,1901341,31.7348388833,-110.88378055,Pima,Arizona,United States,Polistes comanchus,129397
27924774,2018-10-22,8962,31.5480151,-110.1415307,Cochise,Arizona,United States,Melanoplus thomasi,224792
27926216,2019-06-30,566453,34.8339746414,-111.7864401327,Yavapai,Arizona,United States,Okanagana magnifica,701212
27928086,2019-06-29,754003,32.4119662888,-110.7057313411,Pima,Arizona,United States,Hypaurotis crysalus,221964
27928148,2019-06-29,754003,32.401668286,-110.6929848238,Pima,Arizona,United States,Ministrymon leda,225163
27928213,2019-06-29,754003,32.4016728152,-110.692999576,Pima,Arizona,United States,Strymon melinus,50931
27928285,2019-06-29,754003,32.4124789446,-110.707667236,Pima,Arizona,United States,Erora quaderna,219488
27930003,2019-06-29,1558414,36.7143859863,-112.2166290283,Coconino,Arizona,United States,Papilio rutulus,47226
27931836,2019-06-30,1782110,33.44784287,-111.94397895,Maricopa,Arizona,United States,Diabrotica undecimpunctata,55487
27932457,2019-06-30,577059,32.3280916667,-110.8504866667,Pima,Arizona,United States,Papilio rumiko,509627
27932464,2019-06-30,577059,32.327305,-110.84973,Pima,Arizona,United States,Hylephila phyleus,50340
27932479,2019-06-30,577059,32.3285666667,-110.8504633333,Pima,Arizona,United States,Anthanassa texana,132339
27932502,2019-06-30,577059,32.3285166667,-110.85042,Pima,Arizona,United States,Thasus neocalifornicus,207600
27933887,2019-06-30,577059,32.3272033333,-110.8496383333,Pima,Arizona,United States,Pseudoleon superbus,111055
27935835,2019-04-30,1901341,32.4209777833,-110.90950555,Pima,Arizona,United States,Hippodamia convergens,48987
27936133,2019-06-26,481399,31.8072678276,-111.0138870348,Pima,Arizona,United States,Erythemis collocata,85408
27936135,2019-06-26,481399,31.8072678276,-111.0138870348,Pima,Arizona,United States,Enallagma praevarum,99920
27936136,2019-06-26,481399,31.8072678276,-111.0138870348,Pima,Arizona,United States,Argia sedula,94571
27936137,2019-06-26,481399,31.8072678276,-111.0138870348,Pima,Arizona,United States,Erythemis collocata,85408
27936138,2019-06-26,481399,31.8072678276,-111.0138870348,Pima,Arizona,United States,Libellula luctuosa,47934
27936139,2019-06-26,481399,31.8072678276,-111.0138870348,Pima,Arizona,United States,Tramea onusta,114314
27936143,2019-06-26,481399,31.8072678276,-111.0138870348,Pima,Arizona,United States,Perithemis intensa,109161
27936144,2019-06-26,481399,31.8072678276,-111.0138870348,Pima,Arizona,United States,Libellula saturata,47817
27936147,2019-06-26,481399,31.8072678276,-111.0138870348,Pima,Arizona,United States,Tramea lacerata,52865
27936238,2019-05-28,1901341,32.4374111167,-110.8867972167,Pima,Arizona,United States,Echinargus isola,118914
27936278,2019-05-01,1901341,32.4229361167,-110.91151945,Pima,Arizona,United States,Leptotes marina,59152
27936661,2019-05-01,1901341,32.4229361167,-110.91151945,Pima,Arizona,United States,Lycus sanguineus,243909
27937538,2019-05-30,1901341,32.4138388833,-110.91013055,Pima,Arizona,United States,Apiomerus flaviventris,208050
27937770,2019-05-02,1901341,32.4161166667,-110.9200861167,Pima,Arizona,United States,Vanessa virginiensis,48549
27937923,2019-05-24,1901341,32.42148055,-110.9359472167,Pima,Arizona,United States,Libytheana carinenta,58561
27938503,2019-06-12,1901341,31.73489445,-110.88389445,Pima,Arizona,United States,Chlosyne lacinia,68240
27938747,2019-05-23,1901341,32.4180722167,-110.92349445,Pima,Arizona,United States,Junonia coenia,48505
27939070,2019-06-13,1901341,31.7350972167,-110.88384445,Pima,Arizona,United States,Megisto rubricata,182997
27939413,2019-05-17,1901341,32.4103210001,-110.914957,Pima,Arizona,United States,Burnsius philetas,1038412
27939626,2019-05-02,1901341,32.4157833333,-110.91095,Pima,Arizona,United States,Nathalis iole,51773
27940316,2019-05-17,1901341,32.4154972167,-110.9184916667,Pima,Arizona,United States,Strymon melinus,50931
27941305,2019-06-29,1079820,34.8818283081,-112.0670623779,Yavapai,Arizona,United States,Ptychoglene coccinea,541446
27941478,2019-06-30,1558414,36.7142715454,-112.216506958,Coconino,Arizona,United States,Smerinthus cerisyi,119492
27941699,2019-05-17,1901341,32.4126888833,-110.91633055,Pima,Arizona,United States,Zerene cesonia,129362
27942220,2019-05-01,1901341,32.41379445,-110.91629445,Pima,Arizona,United States,Junonia coenia,48505
27942676,2019-06-17,1901341,31.7348611167,-110.8839083333,Pima,Arizona,United States,Archilestes grandis,94513
27942775,2019-06-13,1901341,31.7348111167,-110.88384445,Pima,Arizona,United States,Hesperagrion heterodoxum,102657
27942894,2019-06-17,1901341,31.73504445,-110.8839138833,Pima,Arizona,United States,Argia hinei,94549
27946659,2019-06-30,144897,32.3967222222,-114.1139916667,Yuma,Arizona,United States,Moneilema gigas,129340
27946662,2019-06-30,144897,32.3957027778,-114.1127694444,Yuma,Arizona,United States,Pepsis thisbe,53995
27962464,2019-06-30,577059,32.3869394666,-110.7111995715,Pima,Arizona,United States,Anthanassa texana,132339
27962468,2019-06-30,577059,32.4110638647,-110.7079655264,Pima,Arizona,United States,Apodemia nais,214019
27962480,2019-06-30,577059,32.4273508913,-110.7418494001,Pima,Arizona,United States,Bombus huntii,154043
27963877,2019-06-30,577059,32.3808242199,-110.6117240109,Pima,Arizona,United States,Argia munda,94558
27963879,2019-06-30,577059,32.2003466189,-110.6178397805,Pima,Arizona,United States,Argia munda,94558
27963882,2019-06-30,577059,32.3871089,-110.7109428,Pima,Arizona,United States,Anax junius,67731
27963884,2019-06-30,577059,32.359039245,-110.7803754151,Pima,Arizona,United States,Argia munda,94558
27963886,2019-06-30,577059,32.3871089,-110.7109428,Pima,Arizona,United States,Tramea onusta,114314
27963887,2019-06-30,577059,32.2047010847,-110.7954548942,Pima,Arizona,United States,Argia munda,94558
27963890,2019-06-30,577059,32.3937693481,-110.7789235246,Pima,Arizona,United States,Argia munda,94558
27963891,2019-06-30,577059,32.3871089,-110.7109428,Pima,Arizona,United States,Anthanassa texana,132339
27963896,2019-06-30,577059,32.3433681259,-110.6119454344,Pima,Arizona,United States,Argia munda,94558
27963897,2019-06-30,577059,32.2235238536,-110.7441991754,Pima,Arizona,United States,Argia munda,94558
27963902,2019-06-30,577059,32.3871089,-110.7109428,Pima,Arizona,United States,Libellula saturata,47817
27965099,2019-06-10,322026,34.253704071,-114.0056915283,La Paz,Arizona,United States,Argia sedula,94571
27966206,2019-06-30,577059,32.336515261,-110.8553614147,Pima,Arizona,United States,Leptotes marina,59152
27966207,2019-06-30,577059,32.336515261,-110.8553614147,Pima,Arizona,United States,Asterocampa leilia,148793
27966208,2019-06-30,577059,32.336515261,-110.8553614147,Pima,Arizona,United States,Asterocampa leilia,148793
27966212,2019-06-30,577059,32.3888083422,-110.7074520822,Pima,Arizona,United States,Hemiargus ceraunus,69940
27966214,2019-06-30,577059,32.3888083422,-110.7074520822,Pima,Arizona,United States,Libellula saturata,47817
27966217,2019-06-30,577059,32.3888083422,-110.7074520822,Pima,Arizona,United States,Celastrina echo,52484
27977163,2019-06-30,577059,32.3295941172,-110.8501770484,Pima,Arizona,United States,Ministrymon leda,225163
27977164,2019-06-30,577059,32.3295941172,-110.8501770484,Pima,Arizona,United States,Oncopeltus fasciatus,55556
27977166,2019-06-30,577059,32.3295941172,-110.8501770484,Pima,Arizona,United States,Apis mellifera,47219
27977184,2019-06-30,577059,32.3295941172,-110.8501770484,Pima,Arizona,United States,Euptoieta claudia,68244
27977186,2019-06-30,577059,32.3295941172,-110.8501770484,Pima,Arizona,United States,Hylephila phyleus,50340
27977189,2019-06-30,577059,32.3295941172,-110.8501770484,Pima,Arizona,United States,Battus philenor,49972
27977191,2019-06-30,577059,32.3295941172,-110.8501770484,Pima,Arizona,United States,Pachydiplax longipennis,59774
27977193,2019-06-30,577059,32.3295941172,-110.8501770484,Pima,Arizona,United States,Pachydiplax longipennis,59774
27977779,2019-06-30,577059,32.3297212031,-110.8488788512,Pima,Arizona,United States,Ministrymon leda,225163
27977780,2019-06-30,577059,32.3297212031,-110.8488788512,Pima,Arizona,United States,Argia hinei,94549
27977781,2019-06-30,577059,32.3297212031,-110.8488788512,Pima,Arizona,United States,Toxonprucha pardalis,496349
27981376,2019-06-30,549575,32.4242383333,-110.7695833333,Pima,Arizona,United States,Apodemia nais,214019
27981476,2019-06-30,1088408,32.4287176926,-110.7265539299,Pima,Arizona,United States,Megisto rubricata,182997
27984340,2019-07-01,329697,31.8837199899,-109.2070786517,Cochise,Arizona,United States,Prionus californicus,59892
27984579,2019-07-01,329697,31.8836820414,-109.2072588382,Cochise,Arizona,United States,Prionus californicus,59892
27992081,2019-07-01,1178311,34.39672993,-112.23478518,Yavapai,Arizona,United States,Enaphalodes hispicornis,119644
27994618,2019-07-01,1931475,34.7911530784,-111.6450647886,Yavapai,Arizona,United States,Polyphylla decemlineata,84612
27995885,2019-05-23,1901341,32.418081,-110.923609,Pima,Arizona,United States,Apis mellifera,47219
27995987,2019-06-30,488232,31.8982966667,-109.1628638333,Cochise,Arizona,United States,Stagmomantis gracilipes,480084
27997839,2019-06-29,284685,32.2255270714,-110.9326445431,Pima,Arizona,United States,Derobrachus hovorei,354643
27999151,2019-03-31,1901341,32.3590769722,-110.932642,Pima,Arizona,United States,Papilio multicaudata,68263
28002147,2019-06-20,1462777,35.235424,-112.196858,Coconino,Arizona,United States,Libellula saturata,47817
28003190,2019-07-01,863513,33.6247,-111.8965533333,Maricopa,Arizona,United States,Strymon melinus,50931
28004481,2019-05-24,1901341,32.42148055,-110.9359472167,Pima,Arizona,United States,Oncopeltus fasciatus,55556
28005444,2019-05-17,1901341,32.4164388833,-110.9213666667,Pima,Arizona,United States,Oncopeltus fasciatus,55556
28009909,2019-06-23,1,31.7101783333,-110.864375,Santa Cruz,Arizona,United States,Echinargus isola,118914
28010240,2019-06-23,1,31.7100766667,-110.8643066667,Santa Cruz,Arizona,United States,Celastrina echo cinerea,234976
28010242,2019-06-23,1,31.71007,-110.8643216667,Santa Cruz,Arizona,United States,Vanessa virginiensis,48549
28010244,2019-06-23,1,31.7100183333,-110.8642616667,Santa Cruz,Arizona,United States,Anthanassa texana,132339
28010246,2019-06-23,1,31.7092066667,-110.864275,Santa Cruz,Arizona,United States,Megisto rubricata,182997
28010247,2019-06-23,1,31.7098483333,-110.8641616667,Santa Cruz,Arizona,United States,Vanessa virginiensis,48549
28010907,2019-07-01,20834,32.2439383333,-111.1654195,Pima,Arizona,United States,Ascalapha odorata,61503
28011700,2019-07-01,52828,33.459915,-111.9422933333,Maricopa,Arizona,United States,Pachydiplax longipennis,59774
28011715,2019-07-01,52828,33.4604066667,-111.9444783333,Maricopa,Arizona,United States,Agraulis vanillae,49150
28011718,2019-07-01,52828,33.4615666667,-111.9462216667,Maricopa,Arizona,United States,Abaeis nicippe,81727
28011719,2019-07-01,52828,33.46175,-111.9463883333,Maricopa,Arizona,United States,Strymon melinus,50931
28011721,2019-07-01,52828,33.4620166667,-111.9466466667,Maricopa,Arizona,United States,Pontia protodice,59119
28011724,2019-07-01,52828,33.462,-111.9466,Maricopa,Arizona,United States,Hemiargus ceraunus,69940
28011726,2019-07-01,52828,33.4618283333,-111.9458583333,Maricopa,Arizona,United States,Lygaeus kalmii,62045
28011728,2019-07-01,52828,33.4618283333,-111.9459183333,Maricopa,Arizona,United States,Danaus gilippus,51743
28011731,2019-07-01,52828,33.4617766667,-111.94576,Maricopa,Arizona,United States,Abaeis nicippe,81727
28020193,2019-07-01,681504,34.3877792358,-110.5274963379,Navajo,Arizona,United States,Hadoa duryi,469253
28020292,2019-07-01,681504,34.3891677856,-110.5252761841,Navajo,Arizona,United States,Eleodes obscura,790491
28021172,2019-07-01,758510,32.2621083333,-110.94503,Pima,Arizona,United States,Diceroprocta semicincta,244000
28022532,2018-10-25,8962,31.5480151,-110.1415307,Cochise,Arizona,United States,Hemileuca juno,221173
28022780,2019-06-18,89260,35.2547533333,-112.1523583333,Coconino,Arizona,United States,Monochamus clamator,269783
28022826,2019-07-01,974437,33.923092575,-111.920597605,Maricopa,Arizona,United States,Papilio multicaudata,68263
28023175,2019-07-01,89260,33.4216593032,-112.0502556075,Maricopa,Arizona,United States,Derobrachus hovorei,354643
28023428,2019-07-01,1836423,31.4383647103,-110.0945781916,Cochise,Arizona,United States,Apantesis incorrupta,606576
28026588,2019-06-30,1933077,33.51617873,-112.19419386,Maricopa,Arizona,United States,Derobrachus hovorei,354643
28028903,2019-07-01,1160963,34.16314144,-109.57191807,Apache,Arizona,United States,Cypherotylus californicus,1095700
28030877,2019-07-01,864930,31.9075116667,-109.10955,Cochise,Arizona,United States,Schistocerca nitens,52158
28034812,2019-07-01,405419,35.3766253415,-112.0450893044,Coconino,Arizona,United States,Euptoieta claudia,68244
28036460,2019-07-01,1368967,32.1235659001,-110.8851336594,Pima,Arizona,United States,Lygaeus kalmii,62045
28037440,2019-07-01,82588,35.5193799735,-111.3711287361,Coconino,Arizona,United States,Euptoieta claudia,68244
28037731,2019-07-01,443259,36.5638492153,-112.3338340916,Coconino,Arizona,United States,Euptoieta claudia,68244
28038580,2019-06-30,1817402,35.2855044283,-112.1613959223,Coconino,Arizona,United States,Okanagana magnifica,701212
28043121,2019-06-23,1,31.7096866667,-110.8641833333,Santa Cruz,Arizona,United States,Callophrys gryneus,84239
28045202,2019-07-01,275891,32.337462058,-110.6912997818,Pima,Arizona,United States,Nothopleurus lobigenis,269955
28045203,2019-07-01,275891,32.337462058,-110.6912997818,Pima,Arizona,United States,Hyles lineata,49348
28045570,2019-07-01,275891,32.3374575256,-110.691302464,Pima,Arizona,United States,Shelfordella lateralis,249675
28047778,2019-07-01,275891,32.3374552593,-110.6912970996,Pima,Arizona,United States,Letispe metanemaria,363571
28048591,2019-07-01,275891,32.3267969323,-110.7001186421,Pima,Arizona,United States,Diceroprocta swalei,244008
28054145,2019-07-02,1435674,33.7003650716,-111.880100366,Maricopa,Arizona,United States,Derobrachus,252004
28057015,2019-07-01,275891,32.3374597918,-110.691302464,Pima,Arizona,United States,Euphoria verticalis,560817
28058137,2019-07-01,275891,32.3267933201,-110.699641167,Pima,Arizona,United States,Danaus gilippus,51743
28058143,2019-07-01,275891,32.3267933201,-110.699641167,Pima,Arizona,United States,Pachypsylla celtidisvesiculum,325403
28058145,2019-07-01,275891,32.3267933201,-110.699641167,Pima,Arizona,United States,Pachypsylla venusta,326137
28058146,2019-07-01,275891,32.3267933201,-110.699641167,Pima,Arizona,United States,Danaus gilippus,51743
28063936,2019-07-01,481399,31.8074427248,-111.0135436767,Pima,Arizona,United States,Enallagma basidens,99892
28063940,2019-07-01,481399,31.8074427248,-111.0135436767,Pima,Arizona,United States,Erythemis collocata,85408
28063942,2019-07-01,481399,31.8074427248,-111.0135436767,Pima,Arizona,United States,Danaus gilippus,51743
28063944,2019-07-01,481399,31.8074427248,-111.0135436767,Pima,Arizona,United States,Tramea lacerata,52865
28063990,2019-07-01,275891,32.3374643243,-110.6913158751,Pima,Arizona,United States,Eustromula validum,305943
28071173,2019-05-18,964597,32.3743323503,-110.7923508435,Pima,Arizona,United States,Papilio multicaudata,68263
28072157,2019-07-02,786140,34.8292579651,-111.8561248779,Yavapai,Arizona,United States,Polistes dorsalis,55263
28073908,2019-06-18,1080973,35.182175,-111.5774999722,Coconino,Arizona,United States,Phyciodes mylitta,59176
28076695,2019-06-29,267783,35.0218861667,-110.69508,Navajo,Arizona,United States,Euptoieta claudia,68244
28077378,2019-07-01,19215,32.81356517,-110.69997501,Pinal,Arizona,United States,Ministrymon leda,225163
28085278,2019-06-26,1080973,34.6458194167,-112.4090194167,Yavapai,Arizona,United States,Bombus sonorus,57690
28091419,2019-07-02,1922067,33.28167,-111.8099366667,Maricopa,Arizona,United States,Strymon melinus,50931
28092168,2019-07-02,173795,33.0089924893,-110.8460463035,Pinal,Arizona,United States,Hemiargus ceraunus,69940
28094152,2019-07-02,4425,32.4847591502,-110.7932835088,Pima,Arizona,United States,Argia munda,94558
28094158,2019-07-02,4425,32.4264694444,-110.7342222222,Pima,Arizona,United States,Lycus sanguinipennis,495154
28094166,2019-07-02,4425,32.4264694444,-110.7342222222,Pima,Arizona,United States,Papilio polyxenes,58523
28094169,2019-07-02,4425,32.4264694444,-110.7342222222,Pima,Arizona,United States,Platypedia putnami,62049
28094170,2019-07-02,4425,32.4264694444,-110.7342222222,Pima,Arizona,United States,Rhionaeschna multicolor,67737
28096359,2019-07-02,747012,33.9281247622,-109.4939799607,Apache,Arizona,United States,Aglais milberti,68269
28096669,2019-07-02,747012,33.9199636242,-109.5235855132,Apache,Arizona,United States,Polygonia gracilis zephyrus,238095
28096928,2019-07-02,747012,33.9307358274,-109.4899935275,Apache,Arizona,United States,Callophrys spinetorum,59144
28099731,2019-07-01,802470,34.4533083333,-110.6222383333,Navajo,Arizona,United States,Leptoglossus clypealis,154553
28100817,2019-07-02,1475640,34.6596704938,-111.7214062618,Yavapai,Arizona,United States,Thermonectus marmoratus,205815
28103933,2019-06-23,1,31.7054583333,-110.8632583333,Santa Cruz,Arizona,United States,Nathalis iole,51773
28103935,2019-06-23,1,31.7052766667,-110.863565,Santa Cruz,Arizona,United States,Anthanassa texana,132339
28103944,2019-06-23,1,31.7019266667,-110.8630116667,Santa Cruz,Arizona,United States,Adelpha eulalia,67559
28103987,2019-06-23,1,31.6978333333,-110.8616383333,Santa Cruz,Arizona,United States,Libytheana carinenta,58561
28103997,2019-06-23,1,31.69651,-110.8607233333,Santa Cruz,Arizona,United States,Epargyreus clarus,81559
28103998,2019-06-23,1,31.6944483333,-110.8645783333,Santa Cruz,Arizona,United States,Eurema mexicana,122374
28104017,2019-06-23,1,31.6932133333,-110.8670566667,Santa Cruz,Arizona,United States,Cuerna arida,132086
28104025,2019-06-23,1,31.6922083333,-110.8696216667,Santa Cruz,Arizona,United States,Arhaphe arguta,546565
28104166,2019-06-23,1,31.6940433333,-110.87683,Santa Cruz,Arizona,United States,Octotoma marginicollis,310774
28104175,2019-06-23,1,31.6947933333,-110.8794033333,Santa Cruz,Arizona,United States,Necydalis cavipennis,306574
28105352,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Trichocnemis spiculatus neomexicanus,321622
28105354,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Melemaea virgata,478600
28106094,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Besma sesquilinearia,478649
28106096,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Gloveria arizonensis,363312
28106300,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Gardinia anopla,178167
28106842,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Milgithea alboplagialis,512534
28106844,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Cydia piperana,372473
28106846,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Pyrausta corinthalis,478315
28107146,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Tripudia balteata,178723
28107896,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Hemieuxoa rudens,319557
28108404,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Cyclophora nanaria,217968
28109818,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Nallachius pulchellus,307990
28109819,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Tripudia luxuriosa,336685
28111480,2019-07-01,386162,36.7030418844,-112.2295558825,Coconino,Arizona,United States,Hyalophora columbia,221519
28111990,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Monochamus clamator rubigineus,313632
28112502,2019-06-29,267826,32.1810555426,-111.0076568363,Pima,Arizona,United States,Pachydiplax longipennis,59774
28112926,2019-06-29,144897,32.395775,-114.1127027778,Yuma,Arizona,United States,Capnobotes fuliginosus,461460
28112985,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Micropeza ventralis,909655
28112986,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Micropeza compar,734885
28113997,2019-07-03,351956,33.4083889663,-110.8367858073,Gila,Arizona,United States,Capnobotes fuliginosus,461460
28114493,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Anorthodes triquetra,902300
28115730,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Amphipyra pyramidoides,119340
28116971,2019-07-03,201768,32.231486,-110.688392,Pima,Arizona,United States,Melacoryphus lateralis,120222
28119635,2019-07-03,278739,32.2300806076,-110.9134734101,Pima,Arizona,United States,Zelus tetracanthus,334038
28120041,2019-07-01,1178311,34.39669544,-112.23475651,Yavapai,Arizona,United States,Enaphalodes hispicornis,119644
28125789,2019-07-02,275891,32.3978973979,-110.6892271971,Pima,Arizona,United States,Hypoprepia inculta,222071
28131612,2019-07-02,1047605,31.603807,-111.046289,Santa Cruz,Arizona,United States,Toxonprucha repentis,473886
28132568,2019-06-28,1911696,33.38993,-111.942985,Maricopa,Arizona,United States,Zelus renardii,244407
28135234,2019-06-30,1136294,34.5863761902,-112.3376693726,Yavapai,Arizona,United States,Papilio multicaudata,68263
28141358,2019-06-30,1641066,34.2298297155,-111.3007501513,Gila,Arizona,United States,Atrusca capronae,937609
28141598,2019-07-02,19215,32.8144393801,-110.70033997,Pinal,Arizona,United States,Coleomegilla maculata,126267
28144503,2019-07-02,19846,36.0505273193,-112.1341126599,Coconino,Arizona,United States,Hadoa duryi,469253
28144644,2019-06-21,22312,35.1823638647,-111.5857894081,Coconino,Arizona,United States,Nathalis iole,51773
28144654,2019-06-21,22312,35.1824187131,-111.5859803806,Coconino,Arizona,United States,Ectypia clio,218894
28147865,2019-07-03,20834,32.2425500016,-111.1668573082,Pima,Arizona,United States,Papilio polyxenes,58523
28153627,2019-07-03,82588,35.5198166667,-111.3711866667,Coconino,Arizona,United States,Strymon melinus,50931
28155133,2019-07-03,681504,34.388053894,-110.5252761841,Navajo,Arizona,United States,Manduca quinquemaculata,118558
28155275,2019-07-02,681504,34.388053894,-110.5252761841,Navajo,Arizona,United States,Apantesis incorrupta,606576
28155989,2019-06-30,1722136,34.909245,-111.848,Yavapai,Arizona,United States,Okanagana rubrovenosa,543156
28159312,2019-05-16,796095,34.6463981,-112.4291464,Yavapai,Arizona,United States,Archilestes californicus,94512
28161362,2019-06-30,481399,31.8523867525,-110.9651108426,Pima,Arizona,United States,Schistocerca nitens,52158
28161643,2019-06-23,1,31.7133533333,-110.8739683333,Santa Cruz,Arizona,United States,Ponometia venustula,361811
28161649,2019-06-23,1,31.71339,-110.87387,Santa Cruz,Arizona,United States,Tripudia luxuriosa,336685
28161654,2019-06-23,1,31.713345,-110.873935,Santa Cruz,Arizona,United States,Cobubatha lixiva,367010
28161657,2019-06-23,1,31.7133383333,-110.873875,Santa Cruz,Arizona,United States,Tripudia balteata,178723
28161671,2019-06-23,1,31.7133033333,-110.8738716667,Santa Cruz,Arizona,United States,Melipotis perpendicularis,321679
28161675,2019-06-23,1,31.7134366667,-110.8737,Santa Cruz,Arizona,United States,Catocala ilia,128517
28162274,2019-07-03,275891,32.374447648,-110.6911313643,Pima,Arizona,United States,Zopherus gracilis,126469
28162282,2019-07-03,275891,32.374447648,-110.6911313643,Pima,Arizona,United States,Anoplocurius canotiae,270060
28162283,2019-07-03,275891,32.374447648,-110.6911313643,Pima,Arizona,United States,Walterianella durangoensis,310064
28162721,2019-07-03,275891,32.374447648,-110.6911313643,Pima,Arizona,United States,Pseudomarimatha flava,896225
28166152,2019-07-03,275891,32.374447648,-110.6911313643,Pima,Arizona,United States,Taygete attributella,232337
28166155,2019-07-03,275891,32.374447648,-110.6911313643,Pima,Arizona,United States,Vacusus confinis,556945
28166159,2019-07-03,275891,32.374447648,-110.6911313643,Pima,Arizona,United States,Micromus variolosus,210210
28169751,2019-06-29,267783,33.4408030484,-111.9620327437,Maricopa,Arizona,United States,Danaus gilippus,51743
28171851,2019-07-03,321597,31.672905,-110.939605,Santa Cruz,Arizona,United States,Polistes dorsalis,55263
28174383,2019-07-04,758510,32.7240241676,-114.604646628,Yuma,Arizona,United States,Chalcolepidius webbi,183001
28175025,2019-06-20,275891,32.3451355386,-110.7183088697,Pima,Arizona,United States,Hemieuxoa rudens,319557
28178647,2019-06-22,22312,35.1822521199,-111.5841410782,Coconino,Arizona,United States,Icaricia icarioides,520457
28178671,2019-06-22,22312,35.1841825455,-111.5850803423,Coconino,Arizona,United States,Apiomerus montanus,734759
28178674,2019-06-22,22312,35.183362666,-111.5854236651,Coconino,Arizona,United States,Euptoieta claudia,68244
28178679,2019-06-22,22312,35.1829768375,-111.5855309535,Coconino,Arizona,United States,Plebejus melissa,122383
28178680,2019-06-22,22312,35.1830294506,-111.5855953265,Coconino,Arizona,United States,Junonia coenia,48505
28179327,2019-07-01,275891,32.3267026601,-110.7003385413,Pima,Arizona,United States,Triatoma rubida,308569
28180595,2019-07-02,144897,32.9936513195,-112.5270401689,Maricopa,Arizona,United States,Cibolacris parviceps,67763
28180875,2019-07-03,275891,32.374447648,-110.6911313643,Pima,Arizona,United States,Tripudia luxuriosa,336685
28182708,2019-07-03,275891,32.374447648,-110.6911313643,Pima,Arizona,United States,Caripeta pulcherrima,478605
28184241,2019-07-03,4425,32.2783944444,-110.9507222222,Pima,Arizona,United States,Trachymela sloanei,208608
28184246,2019-07-03,4425,32.2783944444,-110.9507222222,Pima,Arizona,United States,Thyanta custator,261464
28184250,2019-07-03,4425,32.2783944444,-110.9507222222,Pima,Arizona,United States,Synchlora frondaria,207924
28185792,2019-07-04,1148267,34.3850966667,-110.528305,Navajo,Arizona,United States,Hadoa duryi,469253
28189100,2019-06-16,286459,36.762147716,-112.2648030082,Coconino,Arizona,United States,Phyciodes pulchella,82069
28189670,2019-07-04,1775086,34.8871725938,-111.7335617078,Coconino,Arizona,United States,Atrusca capronae,937609
28190032,2019-07-04,1901341,32.4210861167,-110.91604445,Pima,Arizona,United States,Polistes flavus,121218
28190150,2019-07-04,1448667,34.6050992879,-112.4438060109,Yavapai,Arizona,United States,Libellula luctuosa,47934
28190903,2019-07-04,65660,33.9328162114,-112.6946337833,Maricopa,Arizona,United States,Danaus gilippus,51743
28196693,2019-07-04,1780885,32.3615122839,-111.0860038312,Pima,Arizona,United States,Derobrachus hovorei,354643
28196985,2019-07-02,577059,31.7272363,-110.8750963,Pima,Arizona,United States,Adelpha eulalia,67559
28196988,2019-07-02,577059,31.7272363,-110.8750963,Pima,Arizona,United States,Tomonotus ferruginosus,210446
