id,observed_on,user_id,latitude,longitude,place_town_name,place_county_name,place_state_name,place_country_name,scientific_name,taxon_id
9946,2008-03-09,516,33.339735,-112.0661122,,Maricopa,Arizona,United States,Bombylius,51559
33112,2011-04-17,1345,33.907371,-112.128648,,Maricopa,Arizona,United States,Archaeognatha,461443
58393,2012-03-17,539,32.5799255371,-110.8493499756,,Pinal,Arizona,United States,Polistes comanchus navajoe,313499
60414,2009-05-28,2991,36.061602,-112.162288,,Coconino,Arizona,United States,Platypedia,62048
85841,2008-04-26,3785,32.248536,-110.947687,,Pima,Arizona,United States,Hermetia comstocki,129366
85845,2008-05-03,3785,32.344944,-110.666742,,Pima,Arizona,United States,Celastrina echo,52484
85898,2008-05-23,3785,32.248549,-110.947344,,Pima,Arizona,United States,Leptotes marina,59152
85919,2010-03-13,3785,32.338582,-110.688682,,Pima,Arizona,United States,Polistes comanchus,129397
89058,2012-05-01,516,33.4048138699,-111.9373647652,,Maricopa,Arizona,United States,Uresiphita reversalis,121716
95453,2008-03-17,3785,32.412284,-110.711674,,Pima,Arizona,United States,Cuerna arida,132086
116208,2011-05-20,8641,36.22153,-113.053693,,Mohave,Arizona,United States,Dasymutilla,48513
116225,2011-05-14,8641,36.079193,-112.120349,,Coconino,Arizona,United States,Erynnis telemachus,146611
139289,2010-05-01,9531,34.0258124575,-113.523498578,,La Paz,Arizona,United States,Phasmatidae,49059
139290,2010-05-02,9531,33.935574,-112.69336,,Maricopa,Arizona,United States,Tegrodera aloga,69886
150506,2005-04-16,9706,33.3950356831,-110.2608453576,,Graham,Arizona,United States,Argia pallens,94563
150603,2005-04-16,9706,33.6370567,-110.5215459,,Gila,Arizona,United States,Hetaerina vulnerata,102673
156276,2005-04-16,9706,33.2563145,-110.2355647,,Graham,Arizona,United States,Progomphus borealis,110613
159229,2010-05-29,9531,32.0077023,-109.361331,,Cochise,Arizona,United States,Lampyridae,47731
160328,2011-05-13,9531,34.439109245,-109.4547508064,,Apache,Arizona,United States,Orthoptera,47651
182708,2010-03-05,11882,33.4635160291,-111.7918565869,,Maricopa,Arizona,United States,Phyllophaga,84629
182709,2010-03-05,11882,33.4633103401,-111.7933237553,,Maricopa,Arizona,United States,Embiidina,56834
186728,2005-04-16,9706,33.6138734694,-110.1806330594,,Gila,Arizona,United States,Erythrodiplax basifusca,100390
186748,2005-04-16,9706,33.5955729799,-110.3124689969,,Gila,Arizona,United States,Paltothemis lineatipes,108303
189612,2005-04-16,9706,33.3833876,-110.1006467,,Graham,Arizona,United States,Argia plana,94566
189613,2005-04-16,9706,33.39859765,-110.944182864,,Gila,Arizona,United States,Argia plana,94566
192443,2008-05-18,9706,31.4284,-111.1928,,Santa Cruz,Arizona,United States,Hetaerina americana,51761
192445,2008-05-19,9706,32.9094,-109.4871,,Graham,Arizona,United States,Hetaerina americana,51761
192447,2008-05-17,9706,32.2658009809,-110.7263482722,,Pima,Arizona,United States,Argia pallens,94563
192448,2008-05-17,9706,32.3512736182,-110.9982766639,,Pima,Arizona,United States,Argia pallens,94563
192449,2008-05-18,9706,31.4395140675,-111.1141530611,,Santa Cruz,Arizona,United States,Argia pallens,94563
192450,2008-05-18,9706,31.4441737714,-111.1061054712,,Santa Cruz,Arizona,United States,Argia munda,94558
194956,2003-04-06,9706,32.3030319248,-110.9580646934,,Pima,Arizona,United States,Asterocampa leilia,148793
195678,2008-05-18,9706,31.3653772,-110.7739729,,Santa Cruz,Arizona,United States,Texola perse,520375
197025,2008-05-19,9706,32.8791243,-109.514904,,Graham,Arizona,United States,Colias eurytheme,58532
201631,2008-05-18,9706,31.3653772,-110.7739729,,Santa Cruz,Arizona,United States,Argia nahuana,94559
201632,2008-05-19,9706,32.90933,-109.48697,,Graham,Arizona,United States,Argia nahuana,94559
201659,2008-05-18,9706,31.3653772,-110.7739729,,Santa Cruz,Arizona,United States,Apanisagrion lais,94236
201661,2008-05-21,9706,31.7875,-110.636,,Pima,Arizona,United States,Apanisagrion lais,94236
201670,2008-05-17,9706,32.2805919569,-110.7312407907,,Pima,Arizona,United States,Argia sedula,94571
201813,2008-05-19,9706,32.9093,-109.4871,,Graham,Arizona,United States,Hetaerina vulnerata,102673
201828,2008-05-18,9706,31.3995096752,-111.0883319378,,Santa Cruz,Arizona,United States,Ischnura hastata,103494
204080,2008-05-17,9706,32.2810026599,-110.730535984,,Pima,Arizona,United States,Enallagma civile,99897
204081,2008-05-19,9706,32.9093,-109.4869,,Graham,Arizona,United States,Pseudoleon superbus,111055
204731,2008-05-19,9706,32.9093,-109.4869,,Graham,Arizona,United States,Libellula saturata,47817
205285,2008-05-17,9706,32.3158652,-110.8193363,,Pima,Arizona,United States,Progomphus borealis,110613
205435,2008-05-18,9706,31.3653772,-110.7739729,,Santa Cruz,Arizona,United States,Argia hinei,94549
205829,2008-05-18,9706,31.4011531024,-111.0885402751,,Santa Cruz,Arizona,United States,Ischnura demorsa,103484
206027,2008-05-21,9706,31.7875,-110.636,,Pima,Arizona,United States,Hesperagrion heterodoxum,102657
206527,2008-05-18,9706,31.3653772,-110.7739729,,Santa Cruz,Arizona,United States,Erythrodiplax basifusca,100390
206540,2008-05-17,9706,32.2814388017,-110.7305788994,,Pima,Arizona,United States,Ischnura ramburii,70191
206759,2008-05-19,9706,32.8464774458,-109.7164034843,,Graham,Arizona,United States,Orthemis ferruginea,68233
207412,2008-05-18,9706,31.2063970902,-110.7949857079,,Santa Cruz,Arizona,United States,Argia extranea,94543
207418,2008-05-18,9706,31.3653772,-110.7739729,,Santa Cruz,Arizona,United States,Argia plana,94566
207419,2008-05-19,9706,32.9093,-109.4869,,Graham,Arizona,United States,Argia plana,94566
217315,2013-03-16,3288,33.5621666667,-112.0003333333,,Maricopa,Arizona,United States,Lytta,59518
223168,2013-03-25,14404,33.5938333333,-111.808,,Maricopa,Arizona,United States,Pterophorinae,127452
223508,2013-03-26,14422,32.3109825253,-111.1769735813,,Pima,Arizona,United States,Anthocharis,51498
223518,2013-03-26,14422,32.3112967002,-111.1768636107,,Pima,Arizona,United States,Euchloe,58528
243555,2007-03-26,12510,34.2617565245,-111.3800811768,,Gila,Arizona,United States,Hyalophora gloveri,236475
248615,2013-04-27,10285,31.4156019,-110.2765277,,Cochise,Arizona,United States,Epargyreus clarus,81559
248678,2013-04-27,10285,31.4044991,-110.2967987,,Cochise,Arizona,United States,Epargyreus clarus,81559
248680,2013-04-27,10285,31.4044991,-110.2967987,,Cochise,Arizona,United States,Adelpha eulalia,67559
248682,2013-04-27,10285,31.4044991,-110.2967987,,Cochise,Arizona,United States,Largus californicus,52986
249877,2013-04-30,3288,33.7196666667,-111.5113333333,,Maricopa,Arizona,United States,Chlosyne lacinia,68240
249881,2013-04-30,3288,33.7216666667,-111.5115,,Maricopa,Arizona,United States,Zerene cesonia,129362
249957,2013-04-24,13514,34.762544,-111.890508,,Yavapai,Arizona,United States,Acanthocephala thomasi,130355
278459,2013-05-25,516,33.40507,-111.937451,,Maricopa,Arizona,United States,Pepsis,54027
278464,2013-05-25,516,33.405071,-111.93744,,Maricopa,Arizona,United States,Oncopeltus fasciatus,55556
278465,2013-05-25,516,33.405071,-111.93744,,Maricopa,Arizona,United States,Oncopeltus sanguineolentus,319733
282620,2013-05-20,11015,31.917375,-109.278878,,Cochise,Arizona,United States,Amblyscirtes fimbriata,213338
282622,2013-05-20,11015,31.917375,-109.278878,,Cochise,Arizona,United States,Ctenucha venosa,217892
380939,2013-05-19,17909,31.933506,-109.272332,,Cochise,Arizona,United States,Gryllus,71251
410948,2013-03-21,19375,32.340669,-110.783545,,Pima,Arizona,United States,Dasymutilla zelaya,628350
449344,2004-03-25,2529,33.61605,-112.6785283333,,Maricopa,Arizona,United States,Oncerometopus nigriclavus,335826
499143,2009-03-20,3773,31.981879,-110.309032,,Cochise,Arizona,United States,Altica,173228
501458,2009-03-19,3773,31.981879,-110.309032,,Cochise,Arizona,United States,Stenolemus,154948
501472,2009-03-19,3773,31.415195,-110.281528,,Cochise,Arizona,United States,Largus,52985
501473,2009-03-19,3773,31.415195,-110.281528,,Cochise,Arizona,United States,Largus,52985
514431,2009-03-18,3773,34.792492,-111.761791,,Yavapai,Arizona,United States,Anthocharis thoosa,900248
514432,2009-03-17,3773,34.611683,-111.842236,,Yavapai,Arizona,United States,Emesis zela,193851
541500,2009-03-20,3773,31.395809,-109.931559,,Cochise,Arizona,United States,Drasteria pallescens,218727
544130,2009-03-17,3773,34.774635,-111.76383,,Yavapai,Arizona,United States,Perigonica fulminans,349467
548077,2014-03-01,14118,31.760608,-110.844047,,Pima,Arizona,United States,Moneilema gigas,129340
556401,2014-03-05,17909,32.34098145,-112.88183828,,Pima,Arizona,United States,Eupackardia calleta,192721
560654,2014-03-09,15182,33.547819,-112.020936,,Maricopa,Arizona,United States,Myrmecocystus mendax,69339
577432,2014-03-20,17909,32.02028604,-110.65603219,,Pima,Arizona,United States,Myrmeleon,143403
577434,2014-03-20,17909,32.02024,-110.656046,,Pima,Arizona,United States,Pogonomyrmex,69114
577436,2014-03-20,17909,32.02021,-110.656073,,Pima,Arizona,United States,Acromyrmex versicolor,50161
577495,2014-03-20,17909,32.020279,-110.656073,,Pima,Arizona,United States,Mantidae,48111
578174,2014-03-20,4857,33.582815,-111.924475,,Maricopa,Arizona,United States,Tipula silvestra,447970
579304,2012-03-11,32885,32.639796,-110.791827,,Pinal,Arizona,United States,Bombylius,51559
580218,2011-05-01,32885,32.639796,-110.791827,,Pinal,Arizona,United States,Stenopelmatus fuscus,53895
580241,2011-03-01,32885,32.639796,-110.791827,,Pinal,Arizona,United States,Diapheromera,84287
580628,2011-03-01,32885,32.639796,-110.791827,,Pinal,Arizona,United States,Hyles lineata,49348
580633,2011-03-01,32885,32.639796,-110.791827,,Pinal,Arizona,United States,Lepidoptera,47157
582210,2011-03-01,32885,32.639796,-110.791827,,Pinal,Arizona,United States,Manduca sexta,61505
582265,2011-03-01,32885,32.639796,-110.791827,,Pinal,Arizona,United States,Myrmeleontidae,49358
582267,2011-03-01,32885,32.639796,-110.791827,,Pinal,Arizona,United States,Schizomantodea,1097013
582268,2011-03-01,32885,32.639796,-110.791827,,Pinal,Arizona,United States,Pseudovates,335530
582270,2011-03-01,32885,32.639796,-110.791827,,Pinal,Arizona,United States,Stagmomantis limbata,121308
583564,2012-03-01,32885,32.24138,-110.907798,,Pima,Arizona,United States,Diceroprocta,119929
583566,2011-03-01,32885,32.639796,-110.791827,,Pinal,Arizona,United States,Dasymutilla foxi,503366
583635,2014-03-20,4857,33.631682,-112.233085,,Maricopa,Arizona,United States,Tipula silvestra,447970
584706,2013-03-01,32885,32.221743,-110.926479,,Pima,Arizona,United States,Vanessa cardui,48548
605012,2014-03-22,15182,34.826868,-111.790456,,Yavapai,Arizona,United States,Paracotalpa puncticollis,59490
605014,2014-03-23,15182,35.589635,-111.635087,,Coconino,Arizona,United States,Coleoptera,47208
607584,2013-03-28,19435,31.8625,-109.19,,Cochise,Arizona,United States,Zerene cesonia,129362
607587,2013-03-28,19435,31.8525,-109.194,,Cochise,Arizona,United States,Polistes comanchus navajoe,313499
607589,2013-03-28,19435,31.8525,-109.194,,Cochise,Arizona,United States,Apinae,199939
607592,2013-03-28,19435,31.8525,-109.194,,Cochise,Arizona,United States,Phyciodes mylitta arizonensis,59174
613601,2014-04-02,21324,32.348671,-110.903399,,Pima,Arizona,United States,Reduvius sonoraensis,308331
614596,2013-03-28,19435,31.857388,-109.181906,,Cochise,Arizona,United States,Pontia sisymbrii,59118
614599,2013-03-28,19435,31.8518333333,-109.1955,,Cochise,Arizona,United States,Polygonia satyrus,56644
616871,2014-04-05,10285,32.834634,-112.180517,,Pinal,Arizona,United States,Litaneutria,48110
616930,2014-04-04,10285,32.733016,-114.613404,,Yuma,Arizona,United States,Hyles lineata,49348
617020,2014-04-04,10285,32.697269,-114.612315,,Yuma,Arizona,United States,Sarcophagidae,52910
617022,2014-04-04,10285,32.697269,-114.612315,,Yuma,Arizona,United States,Edrotes ventricosus,324177
617255,2014-03-28,17909,32.244013,-111.168174,,Pima,Arizona,United States,Lejops polygrammus,469457
617256,2014-03-28,17909,32.244013,-111.168174,,Pima,Arizona,United States,Apis mellifera,47219
617264,2014-04-07,10285,32.278889,-111.022049,,Pima,Arizona,United States,Rhionaeschna multicolor,67737
617974,2014-03-25,17909,31.799019,-110.797368,,Pima,Arizona,United States,Halictus ligatus,154298
617978,2014-03-28,17909,32.244013,-111.168174,,Pima,Arizona,United States,Anthracinae,205719
617979,2014-03-28,17909,32.244013,-111.168174,,Pima,Arizona,United States,Apis mellifera,47219
618674,2014-04-05,27743,31.404779,-111.086652,,Santa Cruz,Arizona,United States,Dymasia dymas chara,68248
618675,2014-04-05,27743,31.404779,-111.086652,,Santa Cruz,Arizona,United States,Battus philenor,49972
618676,2014-04-05,27743,31.404779,-111.086652,,Santa Cruz,Arizona,United States,Pontia protodice,59119
618677,2014-04-05,27743,31.404779,-111.086652,,Santa Cruz,Arizona,United States,Pontia protodice,59119
618678,2014-04-05,27743,31.404779,-111.086652,,Santa Cruz,Arizona,United States,Eusattus reticulatus,355672
618679,2014-04-05,27743,31.404779,-111.086652,,Santa Cruz,Arizona,United States,Anthracinae,205719
619155,2014-04-05,10285,31.562611,-110.202978,,Cochise,Arizona,United States,Ulidiidae,125458
619156,2014-04-05,10285,31.562574,-110.202978,,Cochise,Arizona,United States,Fanniidae,121214
619157,2014-04-05,10285,31.562611,-110.202978,,Cochise,Arizona,United States,Otitini,528154
619183,2014-04-05,10285,31.404521,-111.086025,,Santa Cruz,Arizona,United States,Asilinae,326683
619184,2014-04-05,10285,31.404521,-111.086025,,Santa Cruz,Arizona,United States,Danaus gilippus,51743
619228,2014-04-06,10285,31.430875,-110.287285,,Cochise,Arizona,United States,Tamalia coweni,49046
619249,2014-04-05,10285,32.834634,-112.180517,,Pinal,Arizona,United States,Sarcophagidae,52910
619250,2014-04-05,10285,32.834634,-112.180517,,Pinal,Arizona,United States,Nathalis iole,51773
619892,2014-03-30,8755,35.859846,-114.65284,,Mohave,Arizona,United States,Lytta,59518
619893,2014-03-30,8755,35.859846,-114.65284,,Mohave,Arizona,United States,Capnobotes,247443
619919,2014-03-30,8755,35.8440077778,-114.625,,Mohave,Arizona,United States,Acrididae,47649
620783,2014-04-05,27743,31.471425,-110.988007,,Santa Cruz,Arizona,United States,Pontia protodice,59119
620784,2014-04-05,27743,31.471425,-110.988007,,Santa Cruz,Arizona,United States,Brephidium exilis,53843
621630,2014-04-06,27743,31.436865,-110.302734,,Cochise,Arizona,United States,Tamalia coweni,49046
621632,2014-04-06,27743,31.436865,-110.302734,,Cochise,Arizona,United States,Erynnis funeralis,59188
622538,2014-04-05,27743,31.5455,-110.277286,,Cochise,Arizona,United States,Ulidiidae,125458
623440,2014-04-06,10285,31.463918,-110.356894,,Cochise,Arizona,United States,Rabdophaga strobiloides,203866
623441,2014-04-06,10285,31.463918,-110.356894,,Cochise,Arizona,United States,Rhagovelia,353428
623442,2014-04-06,10285,31.463918,-110.356894,,Cochise,Arizona,United States,Gyrinidae,119971
623443,2014-04-06,10285,31.463918,-110.356894,,Cochise,Arizona,United States,Diabrotica undecimpunctata,55487
623446,2014-04-06,10285,31.463918,-110.356894,,Cochise,Arizona,United States,Andricus vacciniifoliae,152985
623447,2014-04-06,10285,31.463918,-110.356894,,Cochise,Arizona,United States,Hemipenthes sinuosa,318497
623448,2014-04-06,10285,31.463918,-110.356894,,Cochise,Arizona,United States,Walshomyia juniperina,334102
623983,2014-04-06,10285,31.430875,-110.287285,,Cochise,Arizona,United States,Erynnis funeralis,59188
625103,2014-04-13,32086,33.458443,-111.945152,,Maricopa,Arizona,United States,Pieridae,48508
625162,2014-04-13,32086,33.458443,-111.945152,,Maricopa,Arizona,United States,Junonia coenia,48505
625173,2014-04-13,32086,33.458443,-111.945152,,Maricopa,Arizona,United States,Papilionoidea,47224
625178,2014-04-13,32086,33.458443,-111.945152,,Maricopa,Arizona,United States,Plusiinae,122455
625316,2014-04-06,27743,31.505971,-110.396032,,Cochise,Arizona,United States,Emesis zela,193851
625317,2014-04-06,27743,31.505971,-110.396032,,Cochise,Arizona,United States,Erora quaderna,219488
625319,2014-04-06,27743,31.505971,-110.396032,,Cochise,Arizona,United States,Erynnis funeralis,59188
625320,2014-04-06,27743,31.505971,-110.396032,,Cochise,Arizona,United States,Emesis zela,193851
625321,2014-04-06,27743,31.505971,-110.396032,,Cochise,Arizona,United States,Polistes comanchus navajoe,313499
625322,2014-04-06,27743,31.505971,-110.396032,,Cochise,Arizona,United States,Argia plana,94566
625323,2014-04-06,27743,31.505971,-110.396032,,Cochise,Arizona,United States,Disonycha tenuicornis,309857
625324,2014-04-06,27743,31.505971,-110.396032,,Cochise,Arizona,United States,Hemipenthes sinuosa,318497
625325,2014-04-06,27743,31.505971,-110.396032,,Cochise,Arizona,United States,Villa,133762
625326,2014-04-06,27743,31.505971,-110.396032,,Cochise,Arizona,United States,Villa,133762
625905,2014-04-05,10285,31.404521,-111.086025,,Santa Cruz,Arizona,United States,Lepidanthrax angulus,259633
625906,2014-04-05,10285,31.404521,-111.086025,,Santa Cruz,Arizona,United States,Dymasia dymas,68249
625907,2014-04-05,10285,31.404521,-111.086025,,Santa Cruz,Arizona,United States,Pontia protodice,59119
625908,2014-04-05,10285,31.404521,-111.086025,,Santa Cruz,Arizona,United States,Dymasia dymas chara,68248
625909,2014-04-05,10285,31.404521,-111.086025,,Santa Cruz,Arizona,United States,Texola perse,520375
625910,2014-04-05,10285,31.404521,-111.086025,,Santa Cruz,Arizona,United States,Eusattus reticulatus,355672
627002,2014-04-06,27743,31.491764,-110.317303,,Cochise,Arizona,United States,Rhagovelia,353428
627003,2014-04-06,27743,31.491764,-110.317303,,Cochise,Arizona,United States,Eleodes obscura,790491
627010,2014-04-06,27743,31.491764,-110.317303,,Cochise,Arizona,United States,Andricus vacciniifoliae,152985
627016,2014-04-06,27743,31.491764,-110.317303,,Cochise,Arizona,United States,Diabrotica undecimpunctata,55487
627022,2014-04-06,27743,31.491764,-110.317303,,Cochise,Arizona,United States,Myrmeleontidae,49358
627032,2014-04-06,27743,31.491764,-110.317303,,Cochise,Arizona,United States,Dineutus sublineatus,355775
627325,2014-04-05,10285,31.404521,-111.086025,,Santa Cruz,Arizona,United States,Battus philenor,49972
627333,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Pantarbes,248114
627334,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Pantarbes,248114
627335,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Ashmeadiella,173032
627336,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Villa,133762
627370,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Hemipenthes sinuosa,318497
627371,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Zygoptera,47928
627372,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Emesis,148754
627373,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Malacosoma,61786
627374,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Hemipenthes sinuosa,318497
628129,2014-04-04,27743,32.702956,-114.609375,,Yuma,Arizona,United States,Hyles lineata,49348
628134,2014-04-04,27743,32.702956,-114.609375,,Yuma,Arizona,United States,Noctuidae,48670
628137,2014-04-04,27743,32.702956,-114.609375,,Yuma,Arizona,United States,Sarcophagidae,52910
628138,2014-04-04,27743,32.702956,-114.609375,,Yuma,Arizona,United States,Edrotes ventricosus,324177
628141,2014-04-04,27743,32.702956,-114.609375,,Yuma,Arizona,United States,Carabidae,49567
628527,2014-04-07,10285,32.039294,-111.496174,,Pima,Arizona,United States,Dymasia dymas,68249
628528,2014-04-07,10285,32.039294,-111.496174,,Pima,Arizona,United States,Pontia protodice,59119
628529,2014-04-07,10285,32.039294,-111.496174,,Pima,Arizona,United States,Staphylus ceos,132077
628530,2014-04-07,10285,32.039294,-111.496174,,Pima,Arizona,United States,Apis mellifera,47219
628563,2014-04-07,10285,32.278889,-111.022049,,Pima,Arizona,United States,Tramea onusta,114314
628569,2014-04-07,10285,32.278889,-111.022049,,Pima,Arizona,United States,Orthemis ferruginea,68233
628595,2014-04-05,10285,31.46782,-110.991697,,Santa Cruz,Arizona,United States,Brephidium exilis,53843
628597,2014-04-05,10285,31.46782,-110.991697,,Santa Cruz,Arizona,United States,Pogonomyrmex,69114
628647,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Disonycha tenuicornis,309857
628648,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Erora quaderna,219488
628650,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Erynnis funeralis,59188
628651,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Erora quaderna,219488
628652,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Emesis zela,193851
628654,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Polistes comanchus navajoe,313499
628655,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Phaoniinae,354287
628659,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Liometopum,68995
628662,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Elateridae,53248
628668,2014-04-07,10285,32.135306,-112.093799,,Pima,Arizona,United States,Rhabdocephala brunnea,478811
628671,2014-04-07,10285,32.135306,-112.093799,,Pima,Arizona,United States,Paravilla cinerea,294584
629534,2014-04-07,27743,32.138409,-112.744446,,Pima,Arizona,United States,Asphondylia auripila,343241
629547,2014-04-07,27743,32.138409,-112.744446,,Pima,Arizona,United States,Nemognatha nigripennis,354226
629690,2014-04-07,27743,32.278349,-111.022941,,Pima,Arizona,United States,Orthemis ferruginea,68233
629691,2014-04-07,27743,32.278349,-111.022941,,Pima,Arizona,United States,Orthemis ferruginea,68233
629693,2014-04-07,27743,32.278349,-111.022941,,Pima,Arizona,United States,Tramea onusta,114314
629698,2014-04-07,27743,32.278349,-111.022941,,Pima,Arizona,United States,Hippodamia convergens,48987
629702,2014-04-07,27743,32.278349,-111.022941,,Pima,Arizona,United States,Enallagma civile,99897
629706,2014-04-07,27743,32.278349,-111.022941,,Pima,Arizona,United States,Rhionaeschna multicolor,67737
630086,2014-04-04,10285,32.697269,-114.612315,,Yuma,Arizona,United States,Xestia infimatis,233791
630104,2014-04-07,10285,32.110205,-112.770014,,Pima,Arizona,United States,Trimerotropis pallidipennis,51493
630110,2014-04-07,10285,32.110205,-112.770014,,Pima,Arizona,United States,Asphondylia auripila,343241
630119,2014-04-05,10285,32.834634,-112.180517,,Pinal,Arizona,United States,Lytta magister,69900
630156,2014-04-07,10285,32.135306,-112.093799,,Pima,Arizona,United States,Abaeis nicippe,81727
630160,2014-04-07,10285,32.135306,-112.093799,,Pima,Arizona,United States,Nemognatha nigripennis,354226
630184,2014-04-07,10285,32.039294,-111.496174,,Pima,Arizona,United States,Asilinae,326683
630195,2014-04-07,10285,32.039294,-111.496174,,Pima,Arizona,United States,Psoloessa texana,229240
631316,2014-04-07,27743,32.054645,-111.408577,,Pima,Arizona,United States,Dymasia dymas,68249
631324,2014-04-07,27743,32.054645,-111.408577,,Pima,Arizona,United States,Pholisora catullus,58479
631335,2014-04-07,27743,32.054645,-111.408577,,Pima,Arizona,United States,Pontia protodice,59119
632404,2014-04-17,17909,31.834006,-110.587486,,Pima,Arizona,United States,Ceratina,155108
639307,2014-04-07,10285,32.278889,-111.022049,,Pima,Arizona,United States,Hippodamia convergens,48987
639308,2014-04-07,10285,32.278889,-111.022049,,Pima,Arizona,United States,Enallagma civile,99897
639310,2014-04-07,10285,32.278889,-111.022049,,Pima,Arizona,United States,Brephidium exilis,53843
640914,2014-04-07,10285,32.039294,-111.496174,,Pima,Arizona,United States,Anthracinae,205719
640915,2014-04-07,10285,32.039294,-111.496174,,Pima,Arizona,United States,Oncerometopus nigriclavus,335826
640932,2014-04-05,10285,31.903816,-110.988613,,Pima,Arizona,United States,Nathalis iole,51773
640967,2014-04-07,10285,32.278889,-111.022049,,Pima,Arizona,United States,Brephidium exilis,53843
641000,2014-04-04,10285,32.697269,-114.612315,,Yuma,Arizona,United States,Veromessor pergandei,371172
641001,2014-04-04,10285,32.697269,-114.612315,,Yuma,Arizona,United States,Coleoptera,47208
641002,2014-04-04,10285,32.697269,-114.612315,,Yuma,Arizona,United States,Carabidae,49567
641003,2014-04-04,10285,32.697269,-114.612315,,Yuma,Arizona,United States,Eupsophulus,461463
643455,2014-04-05,27743,32.84426,-112.279072,,Maricopa,Arizona,United States,Lytta magister,69900
643456,2014-04-05,27743,32.84426,-112.279072,,Maricopa,Arizona,United States,Trimerotropis pallidipennis,51493
643457,2014-04-05,27743,32.84426,-112.279072,,Maricopa,Arizona,United States,Litaneutria ocularis,480047
643458,2014-04-05,27743,32.84426,-112.279072,,Maricopa,Arizona,United States,Chrysomyinae,337742
643459,2014-04-05,27743,32.84426,-112.279072,,Maricopa,Arizona,United States,Hippodamia convergens,48987
643460,2014-04-05,27743,32.84426,-112.279072,,Maricopa,Arizona,United States,Nathalis iole,51773
646460,2014-04-05,10285,32.834634,-112.180517,,Pinal,Arizona,United States,Caelifera,67688
646480,2014-04-05,10285,31.903816,-110.988613,,Pima,Arizona,United States,Conozoa carinata,217533
648470,2014-04-05,10285,31.404521,-111.086025,,Santa Cruz,Arizona,United States,Icaricia lupini,117360
672826,2014-05-08,17909,31.725139,-110.194278,,Cochise,Arizona,United States,Junonia,48506
701403,2014-05-27,25622,34.3421583333,-112.1018221667,,Yavapai,Arizona,United States,Acanthocephala thomasi,130355
703974,2014-05-26,20265,32.180412,-111.009494,,Pima,Arizona,United States,Zygoptera,47928
704092,2014-05-28,20147,33.458443,-111.945152,,Maricopa,Arizona,United States,Danaus gilippus,51743
705297,2014-05-29,20147,33.506953,-111.949836,,Maricopa,Arizona,United States,Pepsis thisbe,53995
708480,2014-05-23,873,31.737367,-110.884054,,Pima,Arizona,United States,Prionoxystus robiniae,126293
713952,2014-05-30,17909,32.416953,-110.713366,,Pima,Arizona,United States,Cucujiformia,372852
713953,2014-05-30,17909,32.416994,-110.713368,,Pima,Arizona,United States,Cypherotylus californicus,1095700
718289,2014-05-26,873,31.592321,-109.240617,,Cochise,Arizona,United States,Erynnis juvenalis clitus,312247
813059,2009-04-09,19435,34.772464,-112.021108,,Yavapai,Arizona,United States,Eleodes obscura,790491
824302,2009-03-16,3773,33.462071,-111.946386,,Maricopa,Arizona,United States,Euaresta,145416
1042516,2014-04-06,10285,31.537103,-110.378098,,Cochise,Arizona,United States,Mantodea,48112
1080166,2011-04-24,63792,32.5771097303,-111.1768048751,,Pima,Arizona,United States,Tegrodera aloga,69886
1289165,2015-03-05,17909,32.01981009,-110.65272058,,Pima,Arizona,United States,Battus philenor,49972
1296272,2015-03-08,19375,32.354241,-110.938707,,Pima,Arizona,United States,Erynnis funeralis,59188
1296568,2015-03-08,19375,32.354241,-110.938707,,Pima,Arizona,United States,Gyrinidae,119971
1296570,2015-03-08,19375,32.354241,-110.938707,,Pima,Arizona,United States,Vanessa atalanta,49133
1296574,2015-03-08,19375,32.354241,-110.938707,,Pima,Arizona,United States,Atrytonopsis pittacus,214598
1296597,2015-03-08,19375,32.354241,-110.938707,,Pima,Arizona,United States,Papilio multicaudata,68263
1297901,2014-05-11,83112,31.412549,-110.277672,,Cochise,Arizona,United States,Adelpha eulalia,67559
1299908,2015-03-14,19375,32.066385,-112.715735,,Pima,Arizona,United States,Lerodea arabus,223527
